img,plate,source_img,augment_type,plate_type
1497_low.png,61-D1 006.26,1497.png,low,2line
1497_medium.png,61-D1 006.26,1497.png,medium,2line
1497_high.png,61-D1 006.26,1497.png,high,2line
1497_occluded.png,61-D1 006.26,1497.png,occluded,2line
1498_low.png,59-P1 128.75,1498.png,low,2line
1498_medium.png,59-P1 128.75,1498.png,medium,2line
1498_high.png,59-P1 128.75,1498.png,high,2line
1498_occluded.png,59-P1 128.75,1498.png,occluded,2line
1499_low.png,59-T1 540.49,1499.png,low,2line
1499_medium.png,59-T1 540.49,1499.png,medium,2line
1499_high.png,59-T1 540.49,1499.png,high,2line
1499_occluded.png,59-T1 540.49,1499.png,occluded,2line
1500_low.png,59-E1 080.58,1500.png,low,2line
1500_medium.png,59-E1 080.58,1500.png,medium,2line
1500_high.png,59-E1 080.58,1500.png,high,2line
1500_occluded.png,59-E1 080.58,1500.png,occluded,2line
1501_low.png,67-L1 066.69,1501.png,low,2line
1501_medium.png,67-L1 066.69,1501.png,medium,2line
1501_high.png,67-L1 066.69,1501.png,high,2line
1501_occluded.png,67-L1 066.69,1501.png,occluded,2line
1502_low.png,59-TA 003.29,1502.png,low,2line
1502_medium.png,59-TA 003.29,1502.png,medium,2line
1502_high.png,59-TA 003.29,1502.png,high,2line
1502_occluded.png,59-TA 003.29,1502.png,occluded,2line
1504_low.png,59-P2 019.20,1504.png,low,2line
1504_medium.png,59-P2 019.20,1504.png,medium,2line
1504_high.png,59-P2 019.20,1504.png,high,2line
1504_occluded.png,59-P2 019.20,1504.png,occluded,2line
1505_low.png,79-H5 8812,1505.png,low,2line
1505_medium.png,79-H5 8812,1505.png,medium,2line
1505_high.png,79-H5 8812,1505.png,high,2line
1505_occluded.png,79-H5 8812,1505.png,occluded,2line
1506_low.png,59-E1 129.03,1506.png,low,2line
1506_medium.png,59-E1 129.03,1506.png,medium,2line
1506_high.png,59-E1 129.03,1506.png,high,2line
1506_occluded.png,59-E1 129.03,1506.png,occluded,2line
1507_low.png,54-U4 4199,1507.png,low,2line
1507_medium.png,54-U4 4199,1507.png,medium,2line
1507_high.png,54-U4 4199,1507.png,high,2line
1507_occluded.png,54-U4 4199,1507.png,occluded,2line
1508_low.png,82-H1 088.66,1508.png,low,2line
1508_medium.png,82-H1 088.66,1508.png,medium,2line
1508_high.png,82-H1 088.66,1508.png,high,2line
1508_occluded.png,82-H1 088.66,1508.png,occluded,2line
1509_low.png,77-X4 6391,1509.png,low,2line
1509_medium.png,77-X4 6391,1509.png,medium,2line
1509_high.png,77-X4 6391,1509.png,high,2line
1509_occluded.png,77-X4 6391,1509.png,occluded,2line
1510_low.png,63-B1 320.04,1510.png,low,2line
1510_medium.png,63-B1 320.04,1510.png,medium,2line
1510_high.png,63-B1 320.04,1510.png,high,2line
1510_occluded.png,63-B1 320.04,1510.png,occluded,2line
1511_low.png,59-G1 858.20,1511.png,low,2line
1511_medium.png,59-G1 858.20,1511.png,medium,2line
1511_high.png,59-G1 858.20,1511.png,high,2line
1511_occluded.png,59-G1 858.20,1511.png,occluded,2line
1512_low.png,59-H1 321.22,1512.png,low,2line
1512_medium.png,59-H1 321.22,1512.png,medium,2line
1512_high.png,59-H1 321.22,1512.png,high,2line
1512_occluded.png,59-H1 321.22,1512.png,occluded,2line
1514_low.png,53-Z2 3502,1514.png,low,2line
1514_medium.png,53-Z2 3502,1514.png,medium,2line
1514_high.png,53-Z2 3502,1514.png,high,2line
1514_occluded.png,53-Z2 3502,1514.png,occluded,2line
1517_low.png,71-C2 321.49,1517.png,low,2line
1517_medium.png,71-C2 321.49,1517.png,medium,2line
1517_high.png,71-C2 321.49,1517.png,high,2line
1517_occluded.png,71-C2 321.49,1517.png,occluded,2line
1518_low.png,51-H2 2933,1518.png,low,2line
1518_medium.png,51-H2 2933,1518.png,medium,2line
1518_high.png,51-H2 2933,1518.png,high,2line
1518_occluded.png,51-H2 2933,1518.png,occluded,2line
1519_low.png,94-E1 193.17,1519.png,low,2line
1519_medium.png,94-E1 193.17,1519.png,medium,2line
1519_high.png,94-E1 193.17,1519.png,high,2line
1519_occluded.png,94-E1 193.17,1519.png,occluded,2line
1520_low.png,60-B2 235.67,1520.png,low,2line
1520_medium.png,60-B2 235.67,1520.png,medium,2line
1520_high.png,60-B2 235.67,1520.png,high,2line
1520_occluded.png,60-B2 235.67,1520.png,occluded,2line
1521_low.png,59-S1 916.67,1521.png,low,2line
1521_medium.png,59-S1 916.67,1521.png,medium,2line
1521_high.png,59-S1 916.67,1521.png,high,2line
1521_occluded.png,59-S1 916.67,1521.png,occluded,2line
1522_low.png,59-H1 0571,1522.png,low,2line
1522_medium.png,59-H1 0571,1522.png,medium,2line
1522_high.png,59-H1 0571,1522.png,high,2line
1522_occluded.png,59-H1 0571,1522.png,occluded,2line
1523_low.png,59-X1 602.10,1523.png,low,2line
1523_medium.png,59-X1 602.10,1523.png,medium,2line
1523_high.png,59-X1 602.10,1523.png,high,2line
1523_occluded.png,59-X1 602.10,1523.png,occluded,2line
1525_low.png,59-P1 857.00,1525.png,low,2line
1525_medium.png,59-P1 857.00,1525.png,medium,2line
1525_high.png,59-P1 857.00,1525.png,high,2line
1525_occluded.png,59-P1 857.00,1525.png,occluded,2line
1526_low.png,62-AP 002.70,1526.png,low,2line
1526_medium.png,62-AP 002.70,1526.png,medium,2line
1526_high.png,62-AP 002.70,1526.png,high,2line
1526_occluded.png,62-AP 002.70,1526.png,occluded,2line
1527_low.png,59-T1 014.39,1527.png,low,2line
1527_medium.png,59-T1 014.39,1527.png,medium,2line
1527_high.png,59-T1 014.39,1527.png,high,2line
1527_occluded.png,59-T1 014.39,1527.png,occluded,2line
1530_low.png,59-S1 148.83,1530.png,low,2line
1530_medium.png,59-S1 148.83,1530.png,medium,2line
1530_high.png,59-S1 148.83,1530.png,high,2line
1530_occluded.png,59-S1 148.83,1530.png,occluded,2line
1531_low.png,59-B1 015.54,1531.png,low,2line
1531_medium.png,59-B1 015.54,1531.png,medium,2line
1531_high.png,59-B1 015.54,1531.png,high,2line
1531_occluded.png,59-B1 015.54,1531.png,occluded,2line
1532_low.png,79-N1 605.29,1532.png,low,2line
1532_medium.png,79-N1 605.29,1532.png,medium,2line
1532_high.png,79-N1 605.29,1532.png,high,2line
1532_occluded.png,79-N1 605.29,1532.png,occluded,2line
1534_low.png,54-S1 9755,1534.png,low,2line
1534_medium.png,54-S1 9755,1534.png,medium,2line
1534_high.png,54-S1 9755,1534.png,high,2line
1534_occluded.png,54-S1 9755,1534.png,occluded,2line
1535_low.png,59-L1 810.06,1535.png,low,2line
1535_medium.png,59-L1 810.06,1535.png,medium,2line
1535_high.png,59-L1 810.06,1535.png,high,2line
1535_occluded.png,59-L1 810.06,1535.png,occluded,2line
1537_low.png,59-V1 881.14,1537.png,low,2line
1537_medium.png,59-V1 881.14,1537.png,medium,2line
1537_high.png,59-V1 881.14,1537.png,high,2line
1537_occluded.png,59-V1 881.14,1537.png,occluded,2line
1538_low.png,77-M6 3369,1538.png,low,2line
1538_medium.png,77-M6 3369,1538.png,medium,2line
1538_high.png,77-M6 3369,1538.png,high,2line
1538_occluded.png,77-M6 3369,1538.png,occluded,2line
1539_low.png,59-E1 708.50,1539.png,low,2line
1539_medium.png,59-E1 708.50,1539.png,medium,2line
1539_high.png,59-E1 708.50,1539.png,high,2line
1539_occluded.png,59-E1 708.50,1539.png,occluded,2line
1541_low.png,59-P2 231.03,1541.png,low,2line
1541_medium.png,59-P2 231.03,1541.png,medium,2line
1541_high.png,59-P2 231.03,1541.png,high,2line
1541_occluded.png,59-P2 231.03,1541.png,occluded,2line
1542_low.png,86-B6 218.90,1542.png,low,2line
1542_medium.png,86-B6 218.90,1542.png,medium,2line
1542_high.png,86-B6 218.90,1542.png,high,2line
1542_occluded.png,86-B6 218.90,1542.png,occluded,2line
1543_low.png,51-L3 3664,1543.png,low,2line
1543_medium.png,51-L3 3664,1543.png,medium,2line
1543_high.png,51-L3 3664,1543.png,high,2line
1543_occluded.png,51-L3 3664,1543.png,occluded,2line
1544_low.png,51-U8 3423,1544.png,low,2line
1544_medium.png,51-U8 3423,1544.png,medium,2line
1544_high.png,51-U8 3423,1544.png,high,2line
1544_occluded.png,51-U8 3423,1544.png,occluded,2line
1545_low.png,59-T1 221.89,1545.png,low,2line
1545_medium.png,59-T1 221.89,1545.png,medium,2line
1545_high.png,59-T1 221.89,1545.png,high,2line
1545_occluded.png,59-T1 221.89,1545.png,occluded,2line
1547_low.png,59-N1 871.73,1547.png,low,2line
1547_medium.png,59-N1 871.73,1547.png,medium,2line
1547_high.png,59-N1 871.73,1547.png,high,2line
1547_occluded.png,59-N1 871.73,1547.png,occluded,2line
1551_low.png,59-X1 495.73,1551.png,low,2line
1551_medium.png,59-X1 495.73,1551.png,medium,2line
1551_high.png,59-X1 495.73,1551.png,high,2line
1551_occluded.png,59-X1 495.73,1551.png,occluded,2line
1552_low.png,52-K3 8683,1552.png,low,2line
1552_medium.png,52-K3 8683,1552.png,medium,2line
1552_high.png,52-K3 8683,1552.png,high,2line
1552_occluded.png,52-K3 8683,1552.png,occluded,2line
1554_low.png,54-P2 8057,1554.png,low,2line
1554_medium.png,54-P2 8057,1554.png,medium,2line
1554_high.png,54-P2 8057,1554.png,high,2line
1554_occluded.png,54-P2 8057,1554.png,occluded,2line
1555_low.png,39-F1 5014,1555.png,low,2line
1555_medium.png,39-F1 5014,1555.png,medium,2line
1555_high.png,39-F1 5014,1555.png,high,2line
1555_occluded.png,39-F1 5014,1555.png,occluded,2line
1557_low.png,59-U1 3868,1557.png,low,2line
1557_medium.png,59-U1 3868,1557.png,medium,2line
1557_high.png,59-U1 3868,1557.png,high,2line
1557_occluded.png,59-U1 3868,1557.png,occluded,2line
1559_low.png,50-T2 7594,1559.png,low,2line
1559_medium.png,50-T2 7594,1559.png,medium,2line
1559_high.png,50-T2 7594,1559.png,high,2line
1559_occluded.png,50-T2 7594,1559.png,occluded,2line
1560_low.png,92-L8 7156,1560.png,low,2line
1560_medium.png,92-L8 7156,1560.png,medium,2line
1560_high.png,92-L8 7156,1560.png,high,2line
1560_occluded.png,92-L8 7156,1560.png,occluded,2line
1561_low.png,59-L1 979.98,1561.png,low,2line
1561_medium.png,59-L1 979.98,1561.png,medium,2line
1561_high.png,59-L1 979.98,1561.png,high,2line
1561_occluded.png,59-L1 979.98,1561.png,occluded,2line
1563_low.png,51-V4 4579,1563.png,low,2line
1563_medium.png,51-V4 4579,1563.png,medium,2line
1563_high.png,51-V4 4579,1563.png,high,2line
1563_occluded.png,51-V4 4579,1563.png,occluded,2line
1564_low.png,49-L1 012.41,1564.png,low,2line
1564_medium.png,49-L1 012.41,1564.png,medium,2line
1564_high.png,49-L1 012.41,1564.png,high,2line
1564_occluded.png,49-L1 012.41,1564.png,occluded,2line
1565_low.png,59-P1 179.80,1565.png,low,2line
1565_medium.png,59-P1 179.80,1565.png,medium,2line
1565_high.png,59-P1 179.80,1565.png,high,2line
1565_occluded.png,59-P1 179.80,1565.png,occluded,2line
1566_low.png,93-K1 140.05,1566.png,low,2line
1566_medium.png,93-K1 140.05,1566.png,medium,2line
1566_high.png,93-K1 140.05,1566.png,high,2line
1566_occluded.png,93-K1 140.05,1566.png,occluded,2line
1568_low.png,54-F2 4106,1568.png,low,2line
1568_medium.png,54-F2 4106,1568.png,medium,2line
1568_high.png,54-F2 4106,1568.png,high,2line
1568_occluded.png,54-F2 4106,1568.png,occluded,2line
1570_low.png,59-K1 992.17,1570.png,low,2line
1570_medium.png,59-K1 992.17,1570.png,medium,2line
1570_high.png,59-K1 992.17,1570.png,high,2line
1570_occluded.png,59-K1 992.17,1570.png,occluded,2line
1571_low.png,59-X2 910.11,1571.png,low,2line
1571_medium.png,59-X2 910.11,1571.png,medium,2line
1571_high.png,59-X2 910.11,1571.png,high,2line
1571_occluded.png,59-X2 910.11,1571.png,occluded,2line
1572_low.png,52-S3 7078,1572.png,low,2line
1572_medium.png,52-S3 7078,1572.png,medium,2line
1572_high.png,52-S3 7078,1572.png,high,2line
1572_occluded.png,52-S3 7078,1572.png,occluded,2line
1573_low.png,71-B1 979.14,1573.png,low,2line
1573_medium.png,71-B1 979.14,1573.png,medium,2line
1573_high.png,71-B1 979.14,1573.png,high,2line
1573_occluded.png,71-B1 979.14,1573.png,occluded,2line
1574_low.png,67-C1 053.55,1574.png,low,2line
1574_medium.png,67-C1 053.55,1574.png,medium,2line
1574_high.png,67-C1 053.55,1574.png,high,2line
1574_occluded.png,67-C1 053.55,1574.png,occluded,2line
1575_low.png,59-S1 418.03,1575.png,low,2line
1575_medium.png,59-S1 418.03,1575.png,medium,2line
1575_high.png,59-S1 418.03,1575.png,high,2line
1575_occluded.png,59-S1 418.03,1575.png,occluded,2line
1576_low.png,59-L1 591.50,1576.png,low,2line
1576_medium.png,59-L1 591.50,1576.png,medium,2line
1576_high.png,59-L1 591.50,1576.png,high,2line
1576_occluded.png,59-L1 591.50,1576.png,occluded,2line
1577_low.png,59-T1 272.42,1577.png,low,2line
1577_medium.png,59-T1 272.42,1577.png,medium,2line
1577_high.png,59-T1 272.42,1577.png,high,2line
1577_occluded.png,59-T1 272.42,1577.png,occluded,2line
1578_low.png,60-F1 404.94,1578.png,low,2line
1578_medium.png,60-F1 404.94,1578.png,medium,2line
1578_high.png,60-F1 404.94,1578.png,high,2line
1578_occluded.png,60-F1 404.94,1578.png,occluded,2line
1579_low.png,59-T1 116.92,1579.png,low,2line
1579_medium.png,59-T1 116.92,1579.png,medium,2line
1579_high.png,59-T1 116.92,1579.png,high,2line
1579_occluded.png,59-T1 116.92,1579.png,occluded,2line
1581_low.png,49-L1 044.56,1581.png,low,2line
1581_medium.png,49-L1 044.56,1581.png,medium,2line
1581_high.png,49-L1 044.56,1581.png,high,2line
1581_occluded.png,49-L1 044.56,1581.png,occluded,2line
1582_low.png,52-U4 9980,1582.png,low,2line
1582_medium.png,52-U4 9980,1582.png,medium,2line
1582_high.png,52-U4 9980,1582.png,high,2line
1582_occluded.png,52-U4 9980,1582.png,occluded,2line
1583_low.png,59-S1 746.13,1583.png,low,2line
1583_medium.png,59-S1 746.13,1583.png,medium,2line
1583_high.png,59-S1 746.13,1583.png,high,2line
1583_occluded.png,59-S1 746.13,1583.png,occluded,2line
1584_low.png,59-S2 129.78,1584.png,low,2line
1584_medium.png,59-S2 129.78,1584.png,medium,2line
1584_high.png,59-S2 129.78,1584.png,high,2line
1584_occluded.png,59-S2 129.78,1584.png,occluded,2line
1586_low.png,70-P1 5900,1586.png,low,2line
1586_medium.png,70-P1 5900,1586.png,medium,2line
1586_high.png,70-P1 5900,1586.png,high,2line
1586_occluded.png,70-P1 5900,1586.png,occluded,2line
1587_low.png,52-T7 4640,1587.png,low,2line
1587_medium.png,52-T7 4640,1587.png,medium,2line
1587_high.png,52-T7 4640,1587.png,high,2line
1587_occluded.png,52-T7 4640,1587.png,occluded,2line
1588_low.png,59-D1 502.16,1588.png,low,2line
1588_medium.png,59-D1 502.16,1588.png,medium,2line
1588_high.png,59-D1 502.16,1588.png,high,2line
1588_occluded.png,59-D1 502.16,1588.png,occluded,2line
1589_low.png,59-F1 599.97,1589.png,low,2line
1589_medium.png,59-F1 599.97,1589.png,medium,2line
1589_high.png,59-F1 599.97,1589.png,high,2line
1589_occluded.png,59-F1 599.97,1589.png,occluded,2line
1592_low.png,59-K2 012.24,1592.png,low,2line
1592_medium.png,59-K2 012.24,1592.png,medium,2line
1592_high.png,59-K2 012.24,1592.png,high,2line
1592_occluded.png,59-K2 012.24,1592.png,occluded,2line
1593_low.png,29-C1 209.02,1593.png,low,2line
1593_medium.png,29-C1 209.02,1593.png,medium,2line
1593_high.png,29-C1 209.02,1593.png,high,2line
1593_occluded.png,29-C1 209.02,1593.png,occluded,2line
1594_low.png,68-N1 081.17,1594.png,low,2line
1594_medium.png,68-N1 081.17,1594.png,medium,2line
1594_high.png,68-N1 081.17,1594.png,high,2line
1594_occluded.png,68-N1 081.17,1594.png,occluded,2line
1595_low.png,64-K4 7483,1595.png,low,2line
1595_medium.png,64-K4 7483,1595.png,medium,2line
1595_high.png,64-K4 7483,1595.png,high,2line
1595_occluded.png,64-K4 7483,1595.png,occluded,2line
1596_low.png,54-U5 1223,1596.png,low,2line
1596_medium.png,54-U5 1223,1596.png,medium,2line
1596_high.png,54-U5 1223,1596.png,high,2line
1596_occluded.png,54-U5 1223,1596.png,occluded,2line
1597_low.png,59-P1 789.99,1597.png,low,2line
1597_medium.png,59-P1 789.99,1597.png,medium,2line
1597_high.png,59-P1 789.99,1597.png,high,2line
1597_occluded.png,59-P1 789.99,1597.png,occluded,2line
1598_low.png,52-P2 8146,1598.png,low,2line
1598_medium.png,52-P2 8146,1598.png,medium,2line
1598_high.png,52-P2 8146,1598.png,high,2line
1598_occluded.png,52-P2 8146,1598.png,occluded,2line
1599_low.png,54-U5 7119,1599.png,low,2line
1599_medium.png,54-U5 7119,1599.png,medium,2line
1599_high.png,54-U5 7119,1599.png,high,2line
1599_occluded.png,54-U5 7119,1599.png,occluded,2line
1600_low.png,59-U1 576.74,1600.png,low,2line
1600_medium.png,59-U1 576.74,1600.png,medium,2line
1600_high.png,59-U1 576.74,1600.png,high,2line
1600_occluded.png,59-U1 576.74,1600.png,occluded,2line
1601_low.png,51-3 2161,1601.png,low,2line
1601_medium.png,51-3 2161,1601.png,medium,2line
1601_high.png,51-3 2161,1601.png,high,2line
1601_occluded.png,51-3 2161,1601.png,occluded,2line
1603_low.png,94-D1 047.71,1603.png,low,2line
1603_medium.png,94-D1 047.71,1603.png,medium,2line
1603_high.png,94-D1 047.71,1603.png,high,2line
1603_occluded.png,94-D1 047.71,1603.png,occluded,2line
1604_low.png,54-X4 5335,1604.png,low,2line
1604_medium.png,54-X4 5335,1604.png,medium,2line
1604_high.png,54-X4 5335,1604.png,high,2line
1604_occluded.png,54-X4 5335,1604.png,occluded,2line
1605_low.png,59-G1 615.90,1605.png,low,2line
1605_medium.png,59-G1 615.90,1605.png,medium,2line
1605_high.png,59-G1 615.90,1605.png,high,2line
1605_occluded.png,59-G1 615.90,1605.png,occluded,2line
1606_low.png,52-H9 9892,1606.png,low,2line
1606_medium.png,52-H9 9892,1606.png,medium,2line
1606_high.png,52-H9 9892,1606.png,high,2line
1606_occluded.png,52-H9 9892,1606.png,occluded,2line
1607_low.png,52-F3 1770,1607.png,low,2line
1607_medium.png,52-F3 1770,1607.png,medium,2line
1607_high.png,52-F3 1770,1607.png,high,2line
1607_occluded.png,52-F3 1770,1607.png,occluded,2line
1608_low.png,59-P1 897.39,1608.png,low,2line
1608_medium.png,59-P1 897.39,1608.png,medium,2line
1608_high.png,59-P1 897.39,1608.png,high,2line
1608_occluded.png,59-P1 897.39,1608.png,occluded,2line
1609_low.png,52-F3 8889,1609.png,low,2line
1609_medium.png,52-F3 8889,1609.png,medium,2line
1609_high.png,52-F3 8889,1609.png,high,2line
1609_occluded.png,52-F3 8889,1609.png,occluded,2line
1610_low.png,59-P1 331.63,1610.png,low,2line
1610_medium.png,59-P1 331.63,1610.png,medium,2line
1610_high.png,59-P1 331.63,1610.png,high,2line
1610_occluded.png,59-P1 331.63,1610.png,occluded,2line
1612_low.png,59-M1 364.52,1612.png,low,2line
1612_medium.png,59-M1 364.52,1612.png,medium,2line
1612_high.png,59-M1 364.52,1612.png,high,2line
1612_occluded.png,59-M1 364.52,1612.png,occluded,2line
1613_low.png,59-T1 385.06,1613.png,low,2line
1613_medium.png,59-T1 385.06,1613.png,medium,2line
1613_high.png,59-T1 385.06,1613.png,high,2line
1613_occluded.png,59-T1 385.06,1613.png,occluded,2line
1614_low.png,59-M1 884.18,1614.png,low,2line
1614_medium.png,59-M1 884.18,1614.png,medium,2line
1614_high.png,59-M1 884.18,1614.png,high,2line
1614_occluded.png,59-M1 884.18,1614.png,occluded,2line
1615_low.png,61-H1 091.39,1615.png,low,2line
1615_medium.png,61-H1 091.39,1615.png,medium,2line
1615_high.png,61-H1 091.39,1615.png,high,2line
1615_occluded.png,61-H1 091.39,1615.png,occluded,2line
1616_low.png,51-H3 0809,1616.png,low,2line
1616_medium.png,51-H3 0809,1616.png,medium,2line
1616_high.png,51-H3 0809,1616.png,high,2line
1616_occluded.png,51-H3 0809,1616.png,occluded,2line
1617_low.png,59-F1 750.31,1617.png,low,2line
1617_medium.png,59-F1 750.31,1617.png,medium,2line
1617_high.png,59-F1 750.31,1617.png,high,2line
1617_occluded.png,59-F1 750.31,1617.png,occluded,2line
1619_low.png,72-X1 8179,1619.png,low,2line
1619_medium.png,72-X1 8179,1619.png,medium,2line
1619_high.png,72-X1 8179,1619.png,high,2line
1619_occluded.png,72-X1 8179,1619.png,occluded,2line
1620_low.png,59-F1 167.11,1620.png,low,2line
1620_medium.png,59-F1 167.11,1620.png,medium,2line
1620_high.png,59-F1 167.11,1620.png,high,2line
1620_occluded.png,59-F1 167.11,1620.png,occluded,2line
1621_low.png,59-Y1 602.71,1621.png,low,2line
1621_medium.png,59-Y1 602.71,1621.png,medium,2line
1621_high.png,59-Y1 602.71,1621.png,high,2line
1621_occluded.png,59-Y1 602.71,1621.png,occluded,2line
1622_low.png,51-S9 1699,1622.png,low,2line
1622_medium.png,51-S9 1699,1622.png,medium,2line
1622_high.png,51-S9 1699,1622.png,high,2line
1622_occluded.png,51-S9 1699,1622.png,occluded,2line
1623_low.png,59-X2 679.51,1623.png,low,2line
1623_medium.png,59-X2 679.51,1623.png,medium,2line
1623_high.png,59-X2 679.51,1623.png,high,2line
1623_occluded.png,59-X2 679.51,1623.png,occluded,2line
1624_low.png,59-K1 840.15,1624.png,low,2line
1624_medium.png,59-K1 840.15,1624.png,medium,2line
1624_high.png,59-K1 840.15,1624.png,high,2line
1624_occluded.png,59-K1 840.15,1624.png,occluded,2line
1625_low.png,71-C2 364.23,1625.png,low,2line
1625_medium.png,71-C2 364.23,1625.png,medium,2line
1625_high.png,71-C2 364.23,1625.png,high,2line
1625_occluded.png,71-C2 364.23,1625.png,occluded,2line
1626_low.png,59-T1 148.60,1626.png,low,2line
