img,plate,source_img,augment_type
1467_high.png,59-P2 111.20,1467.png,high
1467_occluded.png,59-P2 111.20,1467.png,occluded
1468_low.png,54-2 4924,1468.png,low
1468_medium.png,54-2 4924,1468.png,medium
1468_high.png,54-2 4924,1468.png,high
1468_occluded.png,54-2 4924,1468.png,occluded
1469_low.png,59-H1 467.04,1469.png,low
1469_medium.png,59-H1 467.04,1469.png,medium
1469_high.png,59-H1 467.04,1469.png,high
1469_occluded.png,59-H1 467.04,1469.png,occluded
1470_low.png,81-U1 002.76,1470.png,low
1470_medium.png,81-U1 002.76,1470.png,medium
1470_high.png,81-U1 002.76,1470.png,high
1470_occluded.png,81-U1 002.76,1470.png,occluded
1471_low.png,61-B1 313.45,1471.png,low
1471_medium.png,61-B1 313.45,1471.png,medium
1471_high.png,61-B1 313.45,1471.png,high
1471_occluded.png,61-B1 313.45,1471.png,occluded
1472_low.png,59-S2 400.17,1472.png,low
1472_medium.png,59-S2 400.17,1472.png,medium
1472_high.png,59-S2 400.17,1472.png,high
1472_occluded.png,59-S2 400.17,1472.png,occluded
1473_low.png,59-X1 328.17,1473.png,low
1473_medium.png,59-X1 328.17,1473.png,medium
1473_high.png,59-X1 328.17,1473.png,high
1473_occluded.png,59-X1 328.17,1473.png,occluded
1474_low.png,79-Z1 101.84,1474.png,low
1474_medium.png,79-Z1 101.84,1474.png,medium
1474_high.png,79-Z1 101.84,1474.png,high
1474_occluded.png,79-Z1 101.84,1474.png,occluded
1476_low.png,59-V2 187.44,1476.png,low
1476_medium.png,59-V2 187.44,1476.png,medium
1476_high.png,59-V2 187.44,1476.png,high
1476_occluded.png,59-V2 187.44,1476.png,occluded
1479_low.png,59-T1 202.43,1479.png,low
1479_medium.png,59-T1 202.43,1479.png,medium
1479_high.png,59-T1 202.43,1479.png,high
1479_occluded.png,59-T1 202.43,1479.png,occluded
1480_low.png,59-V1 877.54,1480.png,low
1480_medium.png,59-V1 877.54,1480.png,medium
1480_high.png,59-V1 877.54,1480.png,high
1480_occluded.png,59-V1 877.54,1480.png,occluded
1483_low.png,59-C1 539.93,1483.png,low
1483_medium.png,59-C1 539.93,1483.png,medium
1483_high.png,59-C1 539.93,1483.png,high
1483_occluded.png,59-C1 539.93,1483.png,occluded
1485_low.png,85-F1 149.27,1485.png,low
1485_medium.png,85-F1 149.27,1485.png,medium
1485_high.png,85-F1 149.27,1485.png,high
1485_occluded.png,85-F1 149.27,1485.png,occluded
1487_low.png,59-F1 098.65,1487.png,low
1487_medium.png,59-F1 098.65,1487.png,medium
1487_high.png,59-F1 098.65,1487.png,high
1487_occluded.png,59-F1 098.65,1487.png,occluded
1488_low.png,59-V1 533.10,1488.png,low
1488_medium.png,59-V1 533.10,1488.png,medium
1488_high.png,59-V1 533.10,1488.png,high
1488_occluded.png,59-V1 533.10,1488.png,occluded
1489_low.png,59-T1 927.15,1489.png,low
1489_medium.png,59-T1 927.15,1489.png,medium
1489_high.png,59-T1 927.15,1489.png,high
1489_occluded.png,59-T1 927.15,1489.png,occluded
1490_low.png,59-E1 707.62,1490.png,low
1490_medium.png,59-E1 707.62,1490.png,medium
1490_high.png,59-E1 707.62,1490.png,high
1490_occluded.png,59-E1 707.62,1490.png,occluded
1492_low.png,52-S2 4832,1492.png,low
1492_medium.png,52-S2 4832,1492.png,medium
1492_high.png,52-S2 4832,1492.png,high
1492_occluded.png,52-S2 4832,1492.png,occluded
1494_low.png,59-U1 777.92,1494.png,low
1494_medium.png,59-U1 777.92,1494.png,medium
1494_high.png,59-U1 777.92,1494.png,high
1494_occluded.png,59-U1 777.92,1494.png,occluded
1495_low.png,59-P1 631.38,1495.png,low
1495_medium.png,59-P1 631.38,1495.png,medium
1495_high.png,59-P1 631.38,1495.png,high
1495_occluded.png,59-P1 631.38,1495.png,occluded
1496_low.png,70-G1 135.09,1496.png,low
1496_medium.png,70-G1 135.09,1496.png,medium
1496_high.png,70-G1 135.09,1496.png,high
1496_occluded.png,70-G1 135.09,1496.png,occluded
1497_low.png,61-D1 006.26,1497.png,low
1497_medium.png,61-D1 006.26,1497.png,medium
1497_high.png,61-D1 006.26,1497.png,high
1497_occluded.png,61-D1 006.26,1497.png,occluded
1498_low.png,59-P1 128.75,1498.png,low
1498_medium.png,59-P1 128.75,1498.png,medium
1498_high.png,59-P1 128.75,1498.png,high
1498_occluded.png,59-P1 128.75,1498.png,occluded
1499_low.png,59-T1 540.49,1499.png,low
1499_medium.png,59-T1 540.49,1499.png,medium
1499_high.png,59-T1 540.49,1499.png,high
1499_occluded.png,59-T1 540.49,1499.png,occluded
1500_low.png,59-E1 080.58,1500.png,low
1500_medium.png,59-E1 080.58,1500.png,medium
1500_high.png,59-E1 080.58,1500.png,high
1500_occluded.png,59-E1 080.58,1500.png,occluded
1501_low.png,67-L1 066.69,1501.png,low
1501_medium.png,67-L1 066.69,1501.png,medium
1501_high.png,67-L1 066.69,1501.png,high
1501_occluded.png,67-L1 066.69,1501.png,occluded
1502_low.png,59-TA 003.29,1502.png,low
1502_medium.png,59-TA 003.29,1502.png,medium
1502_high.png,59-TA 003.29,1502.png,high
1502_occluded.png,59-TA 003.29,1502.png,occluded
1504_low.png,59-P2 019.20,1504.png,low
1504_medium.png,59-P2 019.20,1504.png,medium
1504_high.png,59-P2 019.20,1504.png,high
1504_occluded.png,59-P2 019.20,1504.png,occluded
1505_low.png,79-H5 8812,1505.png,low
1505_medium.png,79-H5 8812,1505.png,medium
1505_high.png,79-H5 8812,1505.png,high
1505_occluded.png,79-H5 8812,1505.png,occluded
1506_low.png,59-E1 129.03,1506.png,low
1506_medium.png,59-E1 129.03,1506.png,medium
1506_high.png,59-E1 129.03,1506.png,high
1506_occluded.png,59-E1 129.03,1506.png,occluded
1507_low.png,54-U4 4199,1507.png,low
1507_medium.png,54-U4 4199,1507.png,medium
1507_high.png,54-U4 4199,1507.png,high
1507_occluded.png,54-U4 4199,1507.png,occluded
1508_low.png,82-H1 088.66,1508.png,low
1508_medium.png,82-H1 088.66,1508.png,medium
1508_high.png,82-H1 088.66,1508.png,high
1508_occluded.png,82-H1 088.66,1508.png,occluded
1509_low.png,77-X4 6391,1509.png,low
1509_medium.png,77-X4 6391,1509.png,medium
1509_high.png,77-X4 6391,1509.png,high
1509_occluded.png,77-X4 6391,1509.png,occluded
1510_low.png,63-B1 320.04,1510.png,low
1510_medium.png,63-B1 320.04,1510.png,medium
1510_high.png,63-B1 320.04,1510.png,high
1510_occluded.png,63-B1 320.04,1510.png,occluded
1511_low.png,59-G1 858.20,1511.png,low
1511_medium.png,59-G1 858.20,1511.png,medium
1511_high.png,59-G1 858.20,1511.png,high
1511_occluded.png,59-G1 858.20,1511.png,occluded
1512_low.png,59-H1 321.22,1512.png,low
1512_medium.png,59-H1 321.22,1512.png,medium
1512_high.png,59-H1 321.22,1512.png,high
1512_occluded.png,59-H1 321.22,1512.png,occluded
1514_low.png,53-Z2 3502,1514.png,low
1514_medium.png,53-Z2 3502,1514.png,medium
1514_high.png,53-Z2 3502,1514.png,high
1514_occluded.png,53-Z2 3502,1514.png,occluded
1517_low.png,71-C2 321.49,1517.png,low
1517_medium.png,71-C2 321.49,1517.png,medium
1517_high.png,71-C2 321.49,1517.png,high
1517_occluded.png,71-C2 321.49,1517.png,occluded
1518_low.png,51-H2 2933,1518.png,low
1518_medium.png,51-H2 2933,1518.png,medium
1518_high.png,51-H2 2933,1518.png,high
1518_occluded.png,51-H2 2933,1518.png,occluded
1519_low.png,94-E1 193.17,1519.png,low
1519_medium.png,94-E1 193.17,1519.png,medium
1519_high.png,94-E1 193.17,1519.png,high
1519_occluded.png,94-E1 193.17,1519.png,occluded
1520_low.png,60-B2 235.67,1520.png,low
1520_medium.png,60-B2 235.67,1520.png,medium
1520_high.png,60-B2 235.67,1520.png,high
1520_occluded.png,60-B2 235.67,1520.png,occluded
1521_low.png,59-S1 916.67,1521.png,low
1521_medium.png,59-S1 916.67,1521.png,medium
1521_high.png,59-S1 916.67,1521.png,high
1521_occluded.png,59-S1 916.67,1521.png,occluded
1522_low.png,59-H1 0571,1522.png,low
1522_medium.png,59-H1 0571,1522.png,medium
1522_high.png,59-H1 0571,1522.png,high
1522_occluded.png,59-H1 0571,1522.png,occluded
1523_low.png,59-X1 602.10,1523.png,low
1523_medium.png,59-X1 602.10,1523.png,medium
1523_high.png,59-X1 602.10,1523.png,high
1523_occluded.png,59-X1 602.10,1523.png,occluded
1525_low.png,59-P1 857.00,1525.png,low
1525_medium.png,59-P1 857.00,1525.png,medium
1525_high.png,59-P1 857.00,1525.png,high
1525_occluded.png,59-P1 857.00,1525.png,occluded
1526_low.png,62-AP 002.70,1526.png,low
1526_medium.png,62-AP 002.70,1526.png,medium
1526_high.png,62-AP 002.70,1526.png,high
1526_occluded.png,62-AP 002.70,1526.png,occluded
1527_low.png,59-T1 014.39,1527.png,low
1527_medium.png,59-T1 014.39,1527.png,medium
1527_high.png,59-T1 014.39,1527.png,high
1527_occluded.png,59-T1 014.39,1527.png,occluded
1530_low.png,59-S1 148.83,1530.png,low
1530_medium.png,59-S1 148.83,1530.png,medium
1530_high.png,59-S1 148.83,1530.png,high
1530_occluded.png,59-S1 148.83,1530.png,occluded
1531_low.png,59-B1 015.54,1531.png,low
1531_medium.png,59-B1 015.54,1531.png,medium
1531_high.png,59-B1 015.54,1531.png,high
1531_occluded.png,59-B1 015.54,1531.png,occluded
1532_low.png,79-N1 605.29,1532.png,low
1532_medium.png,79-N1 605.29,1532.png,medium
1532_high.png,79-N1 605.29,1532.png,high
1532_occluded.png,79-N1 605.29,1532.png,occluded
1534_low.png,54-S1 9755,1534.png,low
1534_medium.png,54-S1 9755,1534.png,medium
1534_high.png,54-S1 9755,1534.png,high
1534_occluded.png,54-S1 9755,1534.png,occluded
1535_low.png,59-L1 810.06,1535.png,low
1535_medium.png,59-L1 810.06,1535.png,medium
1535_high.png,59-L1 810.06,1535.png,high
1535_occluded.png,59-L1 810.06,1535.png,occluded
1537_low.png,59-V1 881.14,1537.png,low
1537_medium.png,59-V1 881.14,1537.png,medium
1537_high.png,59-V1 881.14,1537.png,high
1537_occluded.png,59-V1 881.14,1537.png,occluded
1538_low.png,77-M6 3369,1538.png,low
1538_medium.png,77-M6 3369,1538.png,medium
1538_high.png,77-M6 3369,1538.png,high
1538_occluded.png,77-M6 3369,1538.png,occluded
1539_low.png,59-E1 708.50,1539.png,low
1539_medium.png,59-E1 708.50,1539.png,medium
1539_high.png,59-E1 708.50,1539.png,high
1539_occluded.png,59-E1 708.50,1539.png,occluded
1541_low.png,59-P2 231.03,1541.png,low
1541_medium.png,59-P2 231.03,1541.png,medium
1541_high.png,59-P2 231.03,1541.png,high
1541_occluded.png,59-P2 231.03,1541.png,occluded
1542_low.png,86-B6 218.90,1542.png,low
1542_medium.png,86-B6 218.90,1542.png,medium
1542_high.png,86-B6 218.90,1542.png,high
1542_occluded.png,86-B6 218.90,1542.png,occluded
1543_low.png,51-L3 3664,1543.png,low
1543_medium.png,51-L3 3664,1543.png,medium
1543_high.png,51-L3 3664,1543.png,high
1543_occluded.png,51-L3 3664,1543.png,occluded
1544_low.png,51-U8 3423,1544.png,low
1544_medium.png,51-U8 3423,1544.png,medium
1544_high.png,51-U8 3423,1544.png,high
1544_occluded.png,51-U8 3423,1544.png,occluded
1545_low.png,59-T1 221.89,1545.png,low
1545_medium.png,59-T1 221.89,1545.png,medium
1545_high.png,59-T1 221.89,1545.png,high
1545_occluded.png,59-T1 221.89,1545.png,occluded
1547_low.png,59-N1 871.73,1547.png,low
1547_medium.png,59-N1 871.73,1547.png,medium
1547_high.png,59-N1 871.73,1547.png,high
1547_occluded.png,59-N1 871.73,1547.png,occluded
1551_low.png,59-X1 495.73,1551.png,low
1551_medium.png,59-X1 495.73,1551.png,medium
1551_high.png,59-X1 495.73,1551.png,high
1551_occluded.png,59-X1 495.73,1551.png,occluded
1552_low.png,52-K3 8683,1552.png,low
1552_medium.png,52-K3 8683,1552.png,medium
1552_high.png,52-K3 8683,1552.png,high
1552_occluded.png,52-K3 8683,1552.png,occluded
1554_low.png,54-P2 8057,1554.png,low
1554_medium.png,54-P2 8057,1554.png,medium
1554_high.png,54-P2 8057,1554.png,high
1554_occluded.png,54-P2 8057,1554.png,occluded
1555_low.png,39-F1 5014,1555.png,low
1555_medium.png,39-F1 5014,1555.png,medium
1555_high.png,39-F1 5014,1555.png,high
1555_occluded.png,39-F1 5014,1555.png,occluded
1557_low.png,59-U1 3868,1557.png,low
1557_medium.png,59-U1 3868,1557.png,medium
1557_high.png,59-U1 3868,1557.png,high
1557_occluded.png,59-U1 3868,1557.png,occluded
1559_low.png,50-T2 7594,1559.png,low
1559_medium.png,50-T2 7594,1559.png,medium
1559_high.png,50-T2 7594,1559.png,high
1559_occluded.png,50-T2 7594,1559.png,occluded
1560_low.png,92-L8 7156,1560.png,low
1560_medium.png,92-L8 7156,1560.png,medium
1560_high.png,92-L8 7156,1560.png,high
1560_occluded.png,92-L8 7156,1560.png,occluded
1561_low.png,59-L1 979.98,1561.png,low
1561_medium.png,59-L1 979.98,1561.png,medium
1561_high.png,59-L1 979.98,1561.png,high
1561_occluded.png,59-L1 979.98,1561.png,occluded
1563_low.png,51-V4 4579,1563.png,low
1563_medium.png,51-V4 4579,1563.png,medium
1563_high.png,51-V4 4579,1563.png,high
1563_occluded.png,51-V4 4579,1563.png,occluded
1564_low.png,49-L1 012.41,1564.png,low
1564_medium.png,49-L1 012.41,1564.png,medium
1564_high.png,49-L1 012.41,1564.png,high
1564_occluded.png,49-L1 012.41,1564.png,occluded
1565_low.png,59-P1 179.80,1565.png,low
1565_medium.png,59-P1 179.80,1565.png,medium
1565_high.png,59-P1 179.80,1565.png,high
1565_occluded.png,59-P1 179.80,1565.png,occluded
1566_low.png,93-K1 140.05,1566.png,low
1566_medium.png,93-K1 140.05,1566.png,medium
1566_high.png,93-K1 140.05,1566.png,high
1566_occluded.png,93-K1 140.05,1566.png,occluded
1568_low.png,54-F2 4106,1568.png,low
1568_medium.png,54-F2 4106,1568.png,medium
1568_high.png,54-F2 4106,1568.png,high
1568_occluded.png,54-F2 4106,1568.png,occluded
1570_low.png,59-K1 992.17,1570.png,low
1570_medium.png,59-K1 992.17,1570.png,medium
1570_high.png,59-K1 992.17,1570.png,high
1570_occluded.png,59-K1 992.17,1570.png,occluded
1571_low.png,59-X2 910.11,1571.png,low
1571_medium.png,59-X2 910.11,1571.png,medium
1571_high.png,59-X2 910.11,1571.png,high
1571_occluded.png,59-X2 910.11,1571.png,occluded
1572_low.png,52-S3 7078,1572.png,low
1572_medium.png,52-S3 7078,1572.png,medium
1572_high.png,52-S3 7078,1572.png,high
1572_occluded.png,52-S3 7078,1572.png,occluded
1573_low.png,71-B1 979.14,1573.png,low
1573_medium.png,71-B1 979.14,1573.png,medium
1573_high.png,71-B1 979.14,1573.png,high
1573_occluded.png,71-B1 979.14,1573.png,occluded
1574_low.png,67-C1 053.55,1574.png,low
1574_medium.png,67-C1 053.55,1574.png,medium
1574_high.png,67-C1 053.55,1574.png,high
1574_occluded.png,67-C1 053.55,1574.png,occluded
1575_low.png,59-S1 418.03,1575.png,low
1575_medium.png,59-S1 418.03,1575.png,medium
1575_high.png,59-S1 418.03,1575.png,high
1575_occluded.png,59-S1 418.03,1575.png,occluded
1576_low.png,59-L1 591.50,1576.png,low
1576_medium.png,59-L1 591.50,1576.png,medium
1576_high.png,59-L1 591.50,1576.png,high
1576_occluded.png,59-L1 591.50,1576.png,occluded
1577_low.png,59-T1 272.42,1577.png,low
1577_medium.png,59-T1 272.42,1577.png,medium
1577_high.png,59-T1 272.42,1577.png,high
1577_occluded.png,59-T1 272.42,1577.png,occluded
1578_low.png,60-F1 404.94,1578.png,low
1578_medium.png,60-F1 404.94,1578.png,medium
1578_high.png,60-F1 404.94,1578.png,high
1578_occluded.png,60-F1 404.94,1578.png,occluded
1579_low.png,59-T1 116.92,1579.png,low
1579_medium.png,59-T1 116.92,1579.png,medium
1579_high.png,59-T1 116.92,1579.png,high
1579_occluded.png,59-T1 116.92,1579.png,occluded
1581_low.png,49-L1 044.56,1581.png,low
1581_medium.png,49-L1 044.56,1581.png,medium
1581_high.png,49-L1 044.56,1581.png,high
1581_occluded.png,49-L1 044.56,1581.png,occluded
1582_low.png,52-U4 9980,1582.png,low
1582_medium.png,52-U4 9980,1582.png,medium
1582_high.png,52-U4 9980,1582.png,high
1582_occluded.png,52-U4 9980,1582.png,occluded
1583_low.png,59-S1 746.13,1583.png,low
1583_medium.png,59-S1 746.13,1583.png,medium
1583_high.png,59-S1 746.13,1583.png,high
1583_occluded.png,59-S1 746.13,1583.png,occluded
1584_low.png,59-S2 129.78,1584.png,low
1584_medium.png,59-S2 129.78,1584.png,medium
1584_high.png,59-S2 129.78,1584.png,high
1584_occluded.png,59-S2 129.78,1584.png,occluded
1586_low.png,70-P1 5900,1586.png,low
1586_medium.png,70-P1 5900,1586.png,medium
1586_high.png,70-P1 5900,1586.png,high
1586_occluded.png,70-P1 5900,1586.png,occluded
1587_low.png,52-T7 4640,1587.png,low
1587_medium.png,52-T7 4640,1587.png,medium
1587_high.png,52-T7 4640,1587.png,high
1587_occluded.png,52-T7 4640,1587.png,occluded
1588_low.png,59-D1 502.16,1588.png,low
1588_medium.png,59-D1 502.16,1588.png,medium
1588_high.png,59-D1 502.16,1588.png,high
1588_occluded.png,59-D1 502.16,1588.png,occluded
1589_low.png,59-F1 599.97,1589.png,low
1589_medium.png,59-F1 599.97,1589.png,medium
1589_high.png,59-F1 599.97,1589.png,high
1589_occluded.png,59-F1 599.97,1589.png,occluded
1592_low.png,59-K2 012.24,1592.png,low
1592_medium.png,59-K2 012.24,1592.png,medium
1592_high.png,59-K2 012.24,1592.png,high
1592_occluded.png,59-K2 012.24,1592.png,occluded
1593_low.png,29-C1 209.02,1593.png,low
1593_medium.png,29-C1 209.02,1593.png,medium
1593_high.png,29-C1 209.02,1593.png,high
1593_occluded.png,29-C1 209.02,1593.png,occluded
1594_low.png,68-N1 081.17,1594.png,low
1594_medium.png,68-N1 081.17,1594.png,medium
1594_high.png,68-N1 081.17,1594.png,high
1594_occluded.png,68-N1 081.17,1594.png,occluded
1595_low.png,64-K4 7483,1595.png,low
1595_medium.png,64-K4 7483,1595.png,medium
1595_high.png,64-K4 7483,1595.png,high
1595_occluded.png,64-K4 7483,1595.png,occluded
1596_low.png,54-U5 1223,1596.png,low
1596_medium.png,54-U5 1223,1596.png,medium
1596_high.png,54-U5 1223,1596.png,high
1596_occluded.png,54-U5 1223,1596.png,occluded
1597_low.png,59-P1 789.99,1597.png,low
1597_medium.png,59-P1 789.99,1597.png,medium
1597_high.png,59-P1 789.99,1597.png,high
1597_occluded.png,59-P1 789.99,1597.png,occluded
1598_low.png,52-P2 8146,1598.png,low
1598_medium.png,52-P2 8146,1598.png,medium
1598_high.png,52-P2 8146,1598.png,high
1598_occluded.png,52-P2 8146,1598.png,occluded
1599_low.png,54-U5 7119,1599.png,low
1599_medium.png,54-U5 7119,1599.png,medium
1599_high.png,54-U5 7119,1599.png,high
1599_occluded.png,54-U5 7119,1599.png,occluded
1600_low.png,59-U1 576.74,1600.png,low
1600_medium.png,59-U1 576.74,1600.png,medium
1600_high.png,59-U1 576.74,1600.png,high
1600_occluded.png,59-U1 576.74,1600.png,occluded
1601_low.png,51-3 2161,1601.png,low
1601_medium.png,51-3 2161,1601.png,medium
1601_high.png,51-3 2161,1601.png,high
1601_occluded.png,51-3 2161,1601.png,occluded
1603_low.png,94-D1 047.71,1603.png,low
1603_medium.png,94-D1 047.71,1603.png,medium
1603_high.png,94-D1 047.71,1603.png,high
1603_occluded.png,94-D1 047.71,1603.png,occluded
1604_low.png,54-X4 5335,1604.png,low
1604_medium.png,54-X4 5335,1604.png,medium
1604_high.png,54-X4 5335,1604.png,high
1604_occluded.png,54-X4 5335,1604.png,occluded
1605_low.png,59-G1 615.90,1605.png,low
1605_medium.png,59-G1 615.90,1605.png,medium
1605_high.png,59-G1 615.90,1605.png,high
1605_occluded.png,59-G1 615.90,1605.png,occluded
1606_low.png,52-H9 9892,1606.png,low
1606_medium.png,52-H9 9892,1606.png,medium
1606_high.png,52-H9 9892,1606.png,high
1606_occluded.png,52-H9 9892,1606.png,occluded
1607_low.png,52-F3 1770,1607.png,low
1607_medium.png,52-F3 1770,1607.png,medium
1607_high.png,52-F3 1770,1607.png,high
1607_occluded.png,52-F3 1770,1607.png,occluded
1608_low.png,59-P1 897.39,1608.png,low
1608_medium.png,59-P1 897.39,1608.png,medium
1608_high.png,59-P1 897.39,1608.png,high
1608_occluded.png,59-P1 897.39,1608.png,occluded
1609_low.png,52-F3 8889,1609.png,low
1609_medium.png,52-F3 8889,1609.png,medium
1609_high.png,52-F3 8889,1609.png,high
1609_occluded.png,52-F3 8889,1609.png,occluded
1610_low.png,59-P1 331.63,1610.png,low
1610_medium.png,59-P1 331.63,1610.png,medium
1610_high.png,59-P1 331.63,1610.png,high
1610_occluded.png,59-P1 331.63,1610.png,occluded
1612_low.png,59-M1 364.52,1612.png,low
1612_medium.png,59-M1 364.52,1612.png,medium
1612_high.png,59-M1 364.52,1612.png,high
1612_occluded.png,59-M1 364.52,1612.png,occluded
1613_low.png,59-T1 385.06,1613.png,low
1613_medium.png,59-T1 385.06,1613.png,medium
1613_high.png,59-T1 385.06,1613.png,high
1613_occluded.png,59-T1 385.06,1613.png,occluded
1614_low.png,59-M1 884.18,1614.png,low
1614_medium.png,59-M1 884.18,1614.png,medium
1614_high.png,59-M1 884.18,1614.png,high
1614_occluded.png,59-M1 884.18,1614.png,occluded
1615_low.png,61-H1 091.39,1615.png,low
1615_medium.png,61-H1 091.39,1615.png,medium
1615_high.png,61-H1 091.39,1615.png,high
1615_occluded.png,61-H1 091.39,1615.png,occluded
1616_low.png,51-H3 0809,1616.png,low
1616_medium.png,51-H3 0809,1616.png,medium
1616_high.png,51-H3 0809,1616.png,high
1616_occluded.png,51-H3 0809,1616.png,occluded
1617_low.png,59-F1 750.31,1617.png,low
1617_medium.png,59-F1 750.31,1617.png,medium
1617_high.png,59-F1 750.31,1617.png,high
1617_occluded.png,59-F1 750.31,1617.png,occluded
1619_low.png,72-X1 8179,1619.png,low
1619_medium.png,72-X1 8179,1619.png,medium
1619_high.png,72-X1 8179,1619.png,high
1619_occluded.png,72-X1 8179,1619.png,occluded
1620_low.png,59-F1 167.11,1620.png,low
1620_medium.png,59-F1 167.11,1620.png,medium
1620_high.png,59-F1 167.11,1620.png,high
1620_occluded.png,59-F1 167.11,1620.png,occluded
1621_low.png,59-Y1 602.71,1621.png,low
1621_medium.png,59-Y1 602.71,1621.png,medium
