img,plate,source_img,augment_type,clean_plate,group_id,split
1451_high.png,59-C2 506.21,1451.png,high,59C250621,59C250621,train
1451_occluded.png,59-C2 506.21,1451.png,occluded,59C250621,59C250621,train
1452_low.png,83-H6 6954,1452.png,low,83H66954,83H66954,train
1452_medium.png,83-H6 6954,1452.png,medium,83H66954,83H66954,train
1452_high.png,83-H6 6954,1452.png,high,83H66954,83H66954,train
1452_occluded.png,83-H6 6954,1452.png,occluded,83H66954,83H66954,train
1453_low.png,62-K8 5607,1453.png,low,62K85607,62K85607,train
1453_medium.png,62-K8 5607,1453.png,medium,62K85607,62K85607,train
1453_high.png,62-K8 5607,1453.png,high,62K85607,62K85607,train
1453_occluded.png,62-K8 5607,1453.png,occluded,62K85607,62K85607,train
1454_low.png,59-E1 086.70,1454.png,low,59E108670,59E108670,train
1454_medium.png,59-E1 086.70,1454.png,medium,59E108670,59E108670,train
1454_high.png,59-E1 086.70,1454.png,high,59E108670,59E108670,train
1454_occluded.png,59-E1 086.70,1454.png,occluded,59E108670,59E108670,train
1455_low.png,59-S2 288.34,1455.png,low,59S228834,59S228834,train
1455_medium.png,59-S2 288.34,1455.png,medium,59S228834,59S228834,train
1455_high.png,59-S2 288.34,1455.png,high,59S228834,59S228834,train
1455_occluded.png,59-S2 288.34,1455.png,occluded,59S228834,59S228834,train
1456_low.png,54-S1 3034,1456.png,low,54S13034,54S13034,train
1456_medium.png,54-S1 3034,1456.png,medium,54S13034,54S13034,train
1456_high.png,54-S1 3034,1456.png,high,54S13034,54S13034,train
1456_occluded.png,54-S1 3034,1456.png,occluded,54S13034,54S13034,train
1457_low.png,52-X4 7344,1457.png,low,52X47344,52X47344,train
1457_medium.png,52-X4 7344,1457.png,medium,52X47344,52X47344,train
1457_high.png,52-X4 7344,1457.png,high,52X47344,52X47344,train
1457_occluded.png,52-X4 7344,1457.png,occluded,52X47344,52X47344,train
1459_low.png,59-T1 183.62,1459.png,low,59T118362,59T118362,train
1459_medium.png,59-T1 183.62,1459.png,medium,59T118362,59T118362,train
1459_high.png,59-T1 183.62,1459.png,high,59T118362,59T118362,train
1459_occluded.png,59-T1 183.62,1459.png,occluded,59T118362,59T118362,train
1461_low.png,59-V1 715.41,1461.png,low,59V171541,59V171541,train
1461_medium.png,59-V1 715.41,1461.png,medium,59V171541,59V171541,train
1461_high.png,59-V1 715.41,1461.png,high,59V171541,59V171541,train
1461_occluded.png,59-V1 715.41,1461.png,occluded,59V171541,59V171541,train
1464_low.png,59-C2 316.01,1464.png,low,59C231601,59C231601,train
1464_medium.png,59-C2 316.01,1464.png,medium,59C231601,59C231601,train
1464_high.png,59-C2 316.01,1464.png,high,59C231601,59C231601,train
1464_occluded.png,59-C2 316.01,1464.png,occluded,59C231601,59C231601,train
1465_low.png,59-F1 140.64,1465.png,low,59F114064,59F114064,train
1465_medium.png,59-F1 140.64,1465.png,medium,59F114064,59F114064,train
1465_high.png,59-F1 140.64,1465.png,high,59F114064,59F114064,train
1465_occluded.png,59-F1 140.64,1465.png,occluded,59F114064,59F114064,train
1466_low.png,59-U1 918.97,1466.png,low,59U191897,59U191897,train
1466_medium.png,59-U1 918.97,1466.png,medium,59U191897,59U191897,train
1466_high.png,59-U1 918.97,1466.png,high,59U191897,59U191897,train
1466_occluded.png,59-U1 918.97,1466.png,occluded,59U191897,59U191897,train
1468_low.png,54-2 4924,1468.png,low,5424924,5424924,train
1468_medium.png,54-2 4924,1468.png,medium,5424924,5424924,train
1468_high.png,54-2 4924,1468.png,high,5424924,5424924,train
1468_occluded.png,54-2 4924,1468.png,occluded,5424924,5424924,train
1469_low.png,59-H1 467.04,1469.png,low,59H146704,59H146704,train
1469_medium.png,59-H1 467.04,1469.png,medium,59H146704,59H146704,train
1469_high.png,59-H1 467.04,1469.png,high,59H146704,59H146704,train
1469_occluded.png,59-H1 467.04,1469.png,occluded,59H146704,59H146704,train
1470_low.png,81-U1 002.76,1470.png,low,81U100276,81U100276,train
1470_medium.png,81-U1 002.76,1470.png,medium,81U100276,81U100276,train
1470_high.png,81-U1 002.76,1470.png,high,81U100276,81U100276,train
1470_occluded.png,81-U1 002.76,1470.png,occluded,81U100276,81U100276,train
1471_low.png,61-B1 313.45,1471.png,low,61B131345,61B131345,train
1471_medium.png,61-B1 313.45,1471.png,medium,61B131345,61B131345,train
1471_high.png,61-B1 313.45,1471.png,high,61B131345,61B131345,train
1471_occluded.png,61-B1 313.45,1471.png,occluded,61B131345,61B131345,train
1472_low.png,59-S2 400.17,1472.png,low,59S240017,59S240017,train
1472_medium.png,59-S2 400.17,1472.png,medium,59S240017,59S240017,train
1472_high.png,59-S2 400.17,1472.png,high,59S240017,59S240017,train
1472_occluded.png,59-S2 400.17,1472.png,occluded,59S240017,59S240017,train
1473_low.png,59-X1 328.17,1473.png,low,59X132817,59X132817,train
1473_medium.png,59-X1 328.17,1473.png,medium,59X132817,59X132817,train
1473_high.png,59-X1 328.17,1473.png,high,59X132817,59X132817,train
1473_occluded.png,59-X1 328.17,1473.png,occluded,59X132817,59X132817,train
1480_low.png,59-V1 877.54,1480.png,low,59V187754,59V187754,train
1480_medium.png,59-V1 877.54,1480.png,medium,59V187754,59V187754,train
1480_high.png,59-V1 877.54,1480.png,high,59V187754,59V187754,train
1480_occluded.png,59-V1 877.54,1480.png,occluded,59V187754,59V187754,train
1483_low.png,59-C1 539.93,1483.png,low,59C153993,59C153993,train
1483_medium.png,59-C1 539.93,1483.png,medium,59C153993,59C153993,train
1483_high.png,59-C1 539.93,1483.png,high,59C153993,59C153993,train
1483_occluded.png,59-C1 539.93,1483.png,occluded,59C153993,59C153993,train
1485_low.png,85-F1 149.27,1485.png,low,85F114927,85F114927,train
1485_medium.png,85-F1 149.27,1485.png,medium,85F114927,85F114927,train
1485_high.png,85-F1 149.27,1485.png,high,85F114927,85F114927,train
1485_occluded.png,85-F1 149.27,1485.png,occluded,85F114927,85F114927,train
1489_low.png,59-T1 927.15,1489.png,low,59T192715,59T192715,train
1489_medium.png,59-T1 927.15,1489.png,medium,59T192715,59T192715,train
1489_high.png,59-T1 927.15,1489.png,high,59T192715,59T192715,train
1489_occluded.png,59-T1 927.15,1489.png,occluded,59T192715,59T192715,train
1490_low.png,59-E1 707.62,1490.png,low,59E170762,59E170762,train
1490_medium.png,59-E1 707.62,1490.png,medium,59E170762,59E170762,train
1490_high.png,59-E1 707.62,1490.png,high,59E170762,59E170762,train
1490_occluded.png,59-E1 707.62,1490.png,occluded,59E170762,59E170762,train
1495_low.png,59-P1 631.38,1495.png,low,59P163138,59P163138,train
1495_medium.png,59-P1 631.38,1495.png,medium,59P163138,59P163138,train
1495_high.png,59-P1 631.38,1495.png,high,59P163138,59P163138,train
1495_occluded.png,59-P1 631.38,1495.png,occluded,59P163138,59P163138,train
1496_low.png,70-G1 135.09,1496.png,low,70G113509,70G113509,train
1496_medium.png,70-G1 135.09,1496.png,medium,70G113509,70G113509,train
1496_high.png,70-G1 135.09,1496.png,high,70G113509,70G113509,train
1496_occluded.png,70-G1 135.09,1496.png,occluded,70G113509,70G113509,train
1497_low.png,61-D1 006.26,1497.png,low,61D100626,61D100626,train
1497_medium.png,61-D1 006.26,1497.png,medium,61D100626,61D100626,train
1497_high.png,61-D1 006.26,1497.png,high,61D100626,61D100626,train
1497_occluded.png,61-D1 006.26,1497.png,occluded,61D100626,61D100626,train
1498_low.png,59-P1 128.75,1498.png,low,59P112875,59P112875,train
1498_medium.png,59-P1 128.75,1498.png,medium,59P112875,59P112875,train
1498_high.png,59-P1 128.75,1498.png,high,59P112875,59P112875,train
1498_occluded.png,59-P1 128.75,1498.png,occluded,59P112875,59P112875,train
1499_low.png,59-T1 540.49,1499.png,low,59T154049,59T154049,train
1499_medium.png,59-T1 540.49,1499.png,medium,59T154049,59T154049,train
1499_high.png,59-T1 540.49,1499.png,high,59T154049,59T154049,train
1499_occluded.png,59-T1 540.49,1499.png,occluded,59T154049,59T154049,train
1500_low.png,59-E1 080.58,1500.png,low,59E108058,59E108058,train
1500_medium.png,59-E1 080.58,1500.png,medium,59E108058,59E108058,train
1500_high.png,59-E1 080.58,1500.png,high,59E108058,59E108058,train
1500_occluded.png,59-E1 080.58,1500.png,occluded,59E108058,59E108058,train
1501_low.png,67-L1 066.69,1501.png,low,67L106669,67L106669,train
1501_medium.png,67-L1 066.69,1501.png,medium,67L106669,67L106669,train
1501_high.png,67-L1 066.69,1501.png,high,67L106669,67L106669,train
1501_occluded.png,67-L1 066.69,1501.png,occluded,67L106669,67L106669,train
1504_low.png,59-P2 019.20,1504.png,low,59P201920,59P201920,train
1504_medium.png,59-P2 019.20,1504.png,medium,59P201920,59P201920,train
1504_high.png,59-P2 019.20,1504.png,high,59P201920,59P201920,train
1504_occluded.png,59-P2 019.20,1504.png,occluded,59P201920,59P201920,train
1505_low.png,79-H5 8812,1505.png,low,79H58812,79H58812,train
1505_medium.png,79-H5 8812,1505.png,medium,79H58812,79H58812,train
1505_high.png,79-H5 8812,1505.png,high,79H58812,79H58812,train
1505_occluded.png,79-H5 8812,1505.png,occluded,79H58812,79H58812,train
1506_low.png,59-E1 129.03,1506.png,low,59E112903,59E112903,train
1506_medium.png,59-E1 129.03,1506.png,medium,59E112903,59E112903,train
1506_high.png,59-E1 129.03,1506.png,high,59E112903,59E112903,train
1506_occluded.png,59-E1 129.03,1506.png,occluded,59E112903,59E112903,train
1507_low.png,54-U4 4199,1507.png,low,54U44199,54U44199,train
1507_medium.png,54-U4 4199,1507.png,medium,54U44199,54U44199,train
1507_high.png,54-U4 4199,1507.png,high,54U44199,54U44199,train
1507_occluded.png,54-U4 4199,1507.png,occluded,54U44199,54U44199,train
1512_low.png,59-H1 321.22,1512.png,low,59H132122,59H132122,train
1512_medium.png,59-H1 321.22,1512.png,medium,59H132122,59H132122,train
1512_high.png,59-H1 321.22,1512.png,high,59H132122,59H132122,train
1512_occluded.png,59-H1 321.22,1512.png,occluded,59H132122,59H132122,train
1518_low.png,51-H2 2933,1518.png,low,51H22933,51H22933,train
1518_medium.png,51-H2 2933,1518.png,medium,51H22933,51H22933,train
1518_high.png,51-H2 2933,1518.png,high,51H22933,51H22933,train
1518_occluded.png,51-H2 2933,1518.png,occluded,51H22933,51H22933,train
1519_low.png,94-E1 193.17,1519.png,low,94E119317,94E119317,train
1519_medium.png,94-E1 193.17,1519.png,medium,94E119317,94E119317,train
1519_high.png,94-E1 193.17,1519.png,high,94E119317,94E119317,train
1519_occluded.png,94-E1 193.17,1519.png,occluded,94E119317,94E119317,train
1520_low.png,60-B2 235.67,1520.png,low,60B223567,60B223567,train
1520_medium.png,60-B2 235.67,1520.png,medium,60B223567,60B223567,train
1520_high.png,60-B2 235.67,1520.png,high,60B223567,60B223567,train
1520_occluded.png,60-B2 235.67,1520.png,occluded,60B223567,60B223567,train
1521_low.png,59-S1 916.67,1521.png,low,59S191667,59S191667,train
1521_medium.png,59-S1 916.67,1521.png,medium,59S191667,59S191667,train
1521_high.png,59-S1 916.67,1521.png,high,59S191667,59S191667,train
1521_occluded.png,59-S1 916.67,1521.png,occluded,59S191667,59S191667,train
1523_low.png,59-X1 602.10,1523.png,low,59X160210,59X160210,train
1523_medium.png,59-X1 602.10,1523.png,medium,59X160210,59X160210,train
1523_high.png,59-X1 602.10,1523.png,high,59X160210,59X160210,train
1523_occluded.png,59-X1 602.10,1523.png,occluded,59X160210,59X160210,train
1525_low.png,59-P1 857.00,1525.png,low,59P185700,59P185700,train
1525_medium.png,59-P1 857.00,1525.png,medium,59P185700,59P185700,train
1525_high.png,59-P1 857.00,1525.png,high,59P185700,59P185700,train
1525_occluded.png,59-P1 857.00,1525.png,occluded,59P185700,59P185700,train
1526_low.png,62-AP 002.70,1526.png,low,62AP00270,62AP00270,train
1526_medium.png,62-AP 002.70,1526.png,medium,62AP00270,62AP00270,train
1526_high.png,62-AP 002.70,1526.png,high,62AP00270,62AP00270,train
1526_occluded.png,62-AP 002.70,1526.png,occluded,62AP00270,62AP00270,train
1530_low.png,59-S1 148.83,1530.png,low,59S114883,59S114883,train
1530_medium.png,59-S1 148.83,1530.png,medium,59S114883,59S114883,train
1530_high.png,59-S1 148.83,1530.png,high,59S114883,59S114883,train
1530_occluded.png,59-S1 148.83,1530.png,occluded,59S114883,59S114883,train
1531_low.png,59-B1 015.54,1531.png,low,59B101554,59B101554,train
1531_medium.png,59-B1 015.54,1531.png,medium,59B101554,59B101554,train
1531_high.png,59-B1 015.54,1531.png,high,59B101554,59B101554,train
1531_occluded.png,59-B1 015.54,1531.png,occluded,59B101554,59B101554,train
1534_low.png,54-S1 9755,1534.png,low,54S19755,54S19755,train
1534_medium.png,54-S1 9755,1534.png,medium,54S19755,54S19755,train
1534_high.png,54-S1 9755,1534.png,high,54S19755,54S19755,train
1534_occluded.png,54-S1 9755,1534.png,occluded,54S19755,54S19755,train
1535_low.png,59-L1 810.06,1535.png,low,59L181006,59L181006,train
1535_medium.png,59-L1 810.06,1535.png,medium,59L181006,59L181006,train
1535_high.png,59-L1 810.06,1535.png,high,59L181006,59L181006,train
1535_occluded.png,59-L1 810.06,1535.png,occluded,59L181006,59L181006,train
1537_low.png,59-V1 881.14,1537.png,low,59V188114,59V188114,train
1537_medium.png,59-V1 881.14,1537.png,medium,59V188114,59V188114,train
1537_high.png,59-V1 881.14,1537.png,high,59V188114,59V188114,train
1537_occluded.png,59-V1 881.14,1537.png,occluded,59V188114,59V188114,train
1538_low.png,77-M6 3369,1538.png,low,77M63369,77M63369,train
1538_medium.png,77-M6 3369,1538.png,medium,77M63369,77M63369,train
1538_high.png,77-M6 3369,1538.png,high,77M63369,77M63369,train
1538_occluded.png,77-M6 3369,1538.png,occluded,77M63369,77M63369,train
1541_low.png,59-P2 231.03,1541.png,low,59P223103,59P223103,train
1541_medium.png,59-P2 231.03,1541.png,medium,59P223103,59P223103,train
1541_high.png,59-P2 231.03,1541.png,high,59P223103,59P223103,train
1541_occluded.png,59-P2 231.03,1541.png,occluded,59P223103,59P223103,train
1542_low.png,86-B6 218.90,1542.png,low,86B621890,86B621890,train
1542_medium.png,86-B6 218.90,1542.png,medium,86B621890,86B621890,train
1542_high.png,86-B6 218.90,1542.png,high,86B621890,86B621890,train
1542_occluded.png,86-B6 218.90,1542.png,occluded,86B621890,86B621890,train
1545_low.png,59-T1 221.89,1545.png,low,59T122189,59T122189,train
1545_medium.png,59-T1 221.89,1545.png,medium,59T122189,59T122189,train
1545_high.png,59-T1 221.89,1545.png,high,59T122189,59T122189,train
1545_occluded.png,59-T1 221.89,1545.png,occluded,59T122189,59T122189,train
1547_low.png,59-N1 871.73,1547.png,low,59N187173,59N187173,train
1547_medium.png,59-N1 871.73,1547.png,medium,59N187173,59N187173,train
1547_high.png,59-N1 871.73,1547.png,high,59N187173,59N187173,train
1547_occluded.png,59-N1 871.73,1547.png,occluded,59N187173,59N187173,train
1551_low.png,59-X1 495.73,1551.png,low,59X149573,59X149573,train
1551_medium.png,59-X1 495.73,1551.png,medium,59X149573,59X149573,train
1551_high.png,59-X1 495.73,1551.png,high,59X149573,59X149573,train
1551_occluded.png,59-X1 495.73,1551.png,occluded,59X149573,59X149573,train
1552_low.png,52-K3 8683,1552.png,low,52K38683,52K38683,train
1552_medium.png,52-K3 8683,1552.png,medium,52K38683,52K38683,train
1552_high.png,52-K3 8683,1552.png,high,52K38683,52K38683,train
1552_occluded.png,52-K3 8683,1552.png,occluded,52K38683,52K38683,train
1554_low.png,54-P2 8057,1554.png,low,54P28057,54P28057,train
1554_medium.png,54-P2 8057,1554.png,medium,54P28057,54P28057,train
1554_high.png,54-P2 8057,1554.png,high,54P28057,54P28057,train
1554_occluded.png,54-P2 8057,1554.png,occluded,54P28057,54P28057,train
1555_low.png,39-F1 5014,1555.png,low,39F15014,39F15014,train
1555_medium.png,39-F1 5014,1555.png,medium,39F15014,39F15014,train
1555_high.png,39-F1 5014,1555.png,high,39F15014,39F15014,train
1555_occluded.png,39-F1 5014,1555.png,occluded,39F15014,39F15014,train
1557_low.png,59-U1 3868,1557.png,low,59U13868,59U13868,train
1557_medium.png,59-U1 3868,1557.png,medium,59U13868,59U13868,train
1557_high.png,59-U1 3868,1557.png,high,59U13868,59U13868,train
1557_occluded.png,59-U1 3868,1557.png,occluded,59U13868,59U13868,train
1561_low.png,59-L1 979.98,1561.png,low,59L197998,59L197998,train
1561_medium.png,59-L1 979.98,1561.png,medium,59L197998,59L197998,train
1561_high.png,59-L1 979.98,1561.png,high,59L197998,59L197998,train
1561_occluded.png,59-L1 979.98,1561.png,occluded,59L197998,59L197998,train
1565_low.png,59-P1 179.80,1565.png,low,59P117980,59P117980,train
1565_medium.png,59-P1 179.80,1565.png,medium,59P117980,59P117980,train
1565_high.png,59-P1 179.80,1565.png,high,59P117980,59P117980,train
1565_occluded.png,59-P1 179.80,1565.png,occluded,59P117980,59P117980,train
1566_low.png,93-K1 140.05,1566.png,low,93K114005,93K114005,train
1566_medium.png,93-K1 140.05,1566.png,medium,93K114005,93K114005,train
1566_high.png,93-K1 140.05,1566.png,high,93K114005,93K114005,train
1566_occluded.png,93-K1 140.05,1566.png,occluded,93K114005,93K114005,train
1570_low.png,59-K1 992.17,1570.png,low,59K199217,59K199217,train
1570_medium.png,59-K1 992.17,1570.png,medium,59K199217,59K199217,train
1570_high.png,59-K1 992.17,1570.png,high,59K199217,59K199217,train
1570_occluded.png,59-K1 992.17,1570.png,occluded,59K199217,59K199217,train
1571_low.png,59-X2 910.11,1571.png,low,59X291011,59X291011,train
1571_medium.png,59-X2 910.11,1571.png,medium,59X291011,59X291011,train
1571_high.png,59-X2 910.11,1571.png,high,59X291011,59X291011,train
1571_occluded.png,59-X2 910.11,1571.png,occluded,59X291011,59X291011,train
1572_low.png,52-S3 7078,1572.png,low,52S37078,52S37078,train
1572_medium.png,52-S3 7078,1572.png,medium,52S37078,52S37078,train
1572_high.png,52-S3 7078,1572.png,high,52S37078,52S37078,train
1572_occluded.png,52-S3 7078,1572.png,occluded,52S37078,52S37078,train
1573_low.png,71-B1 979.14,1573.png,low,71B197914,71B197914,train
1573_medium.png,71-B1 979.14,1573.png,medium,71B197914,71B197914,train
1573_high.png,71-B1 979.14,1573.png,high,71B197914,71B197914,train
1573_occluded.png,71-B1 979.14,1573.png,occluded,71B197914,71B197914,train
1579_low.png,59-T1 116.92,1579.png,low,59T111692,59T111692,train
1579_medium.png,59-T1 116.92,1579.png,medium,59T111692,59T111692,train
1579_high.png,59-T1 116.92,1579.png,high,59T111692,59T111692,train
1579_occluded.png,59-T1 116.92,1579.png,occluded,59T111692,59T111692,train
1581_low.png,49-L1 044.56,1581.png,low,49L104456,49L104456,train
1581_medium.png,49-L1 044.56,1581.png,medium,49L104456,49L104456,train
1581_high.png,49-L1 044.56,1581.png,high,49L104456,49L104456,train
1581_occluded.png,49-L1 044.56,1581.png,occluded,49L104456,49L104456,train
1582_low.png,52-U4 9980,1582.png,low,52U49980,52U49980,train
1582_medium.png,52-U4 9980,1582.png,medium,52U49980,52U49980,train
1582_high.png,52-U4 9980,1582.png,high,52U49980,52U49980,train
1582_occluded.png,52-U4 9980,1582.png,occluded,52U49980,52U49980,train
1584_low.png,59-S2 129.78,1584.png,low,59S212978,59S212978,train
1584_medium.png,59-S2 129.78,1584.png,medium,59S212978,59S212978,train
1584_high.png,59-S2 129.78,1584.png,high,59S212978,59S212978,train
1584_occluded.png,59-S2 129.78,1584.png,occluded,59S212978,59S212978,train
1586_low.png,70-P1 5900,1586.png,low,70P15900,70P15900,train
1586_medium.png,70-P1 5900,1586.png,medium,70P15900,70P15900,train
1586_high.png,70-P1 5900,1586.png,high,70P15900,70P15900,train
